exp_name,exp_dir,timestamp,mode,fusion_method,feature_mode,duration,pretrained_model,best_val_eer,best_val_mindcf,epochs_trained,total_train_time_sec,total_train_loop_time_sec,total_val_time_sec,avg_train_epoch_time_sec,avg_val_epoch_time_sec,gflops_per_sample,gflops_total,peak_gpu_memory_allocated_mb,peak_gpu_memory_reserved_mb,total_params,trainable_params,total_param_memory_mb,trainable_param_memory_mb,includes_pretrained_backbone_params,pretrained_backbone_param_source,pretrained_backbone_params,pretrained_backbone_trainable_params,pretrained_backbone_param_memory_mb,pretrained_backbone_trainable_param_memory_mb
Mode3_gating_train_vi_3s_hubert_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_3s_hubert_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-07T12:25:08.294950,3,gating,mfcc_pitch,train_vi_3s,hubert,4.749999999999999,0.22100000000000025,9,4497.5994214999955,2965.444598700007,1381.3291463999776,329.4938443000008,153.48101626666417,0.0110510820234375,55685.120390586846,11613.69921875,15606.0,106958913,12278337,408.01587295532227,46.838138580322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_3s_hubert_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_3s_hubert_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T20:45:43.843281,3,gating,pitch_only,train_vi_3s,hubert,6.299999999999997,0.3298000000000009,10,4381.122174799995,2477.553287800052,1729.9243738999794,247.75532878000521,172.99243738999795,0.0110510820234375,61872.35598954094,11535.70166015625,15518.0,106907713,12227137,407.82056045532227,46.642826080322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_3s_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_3s_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-08T08:00:00.450492,3,gating,mfbe_only,train_vi_3s,wavlm,4.949999999999999,0.23449999999999963,15,4657.275604499999,4235.1695932,395.42151630000444,282.34463954666666,26.361434420000297,0.0110510820234375,92808.5339843114,11731.38525390625,15254.0,107008833,12328257,408.20630264282227,47.028568267822266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_full_hubert_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_hubert_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T20:39:32.250880,3,gating,fbank_only,train_vi_full,hubert,17.64,0.7384000000000008,9,1275.6579058999996,1137.227778600005,125.09235279999848,126.35864206666722,13.899150311110942,0.0111611850234375,24104.945229338253,9682.2880859375,13976.0,107008833,12328257,408.20630264282227,47.028568267822266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_full_hubert_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_hubert_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T21:34:59.450728,3,gating,fbank_pitch,train_vi_full,hubert,15.339999999999998,0.7077999999999997,8,1043.244136100002,929.990612900001,99.58987090000664,116.24882661250012,12.44873386250083,0.0111611850234375,21426.617981634,9698.86474609375,13976.0,107010113,12329537,408.21118545532227,47.033451080322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_full_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T14:16:43.369452,3,gating,mfbe_only,train_vi_full,hubert,18.42,0.769999999999999,8,1759.0509318000004,1598.662182000001,146.28169389999948,199.83277275000012,18.285211737499935,0.0111611850234375,21426.617981634,9695.5439453125,13290.0,107008833,12328257,408.20630264282227,47.028568267822266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_full_hubert_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_hubert_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T17:49:11.391766,3,gating,mfbe_pitch,train_vi_full,hubert,17.32,0.7393000000000003,8,1816.3651231000003,1644.3267938000063,157.57185599999502,205.54084922500078,19.696481999999378,0.0111611850234375,21426.617981634,9684.87744140625,13452.0,107010113,12329537,408.21118545532227,47.033451080322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_full_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T16:36:56.989230,3,gating,mfcc_only,train_vi_full,hubert,19.08,0.7693999999999996,8,1018.9016960000008,906.7062047000018,100.15960299999824,113.33827558750022,12.51995037499978,0.0111611850234375,21426.617981634,9746.4501953125,13136.0,106957633,12277057,408.01099014282227,46.833255767822266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_full_hubert_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_hubert_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T19:34:54.431579,3,gating,mfcc_pitch,train_vi_full,hubert,19.51,0.799700000000001,8,1171.9783647000004,1041.5067365000032,116.6561999000005,130.1883420625004,14.582024987500063,0.0111611850234375,21426.617981634,9675.11865234375,13136.0,106958913,12278337,408.01587295532227,46.838138580322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_full_hubert_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_hubert_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T15:44:17.050664,3,gating,pitch_only,train_vi_full,hubert,11.360000000000001,0.7050999999999997,8,1108.1269008,988.6570256000014,107.38958790000106,123.58212820000017,13.423698487500133,0.0111611850234375,21426.617981634,9591.32080078125,13472.0,106907713,12227137,407.82056045532227,46.642826080322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_full_wav2vec2_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_wav2vec2_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T13:25:33.893172,3,gating,fbank_only,train_vi_full,wav2vec2,16.969999999999995,0.7290999999999997,8,1027.1346586,912.4547565000103,102.0503660000104,114.05684456250128,12.7562957500013,0.0111611850234375,21426.617981634,9686.271484375,13660.0,107372865,12328257,409.59497451782227,47.028568267822266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_gating_train_vi_full_wav2vec2_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_wav2vec2_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T14:21:59.774819,3,gating,fbank_pitch,train_vi_full,wav2vec2,14.32,0.7013999999999999,8,1034.4305806000048,914.2043069999927,107.59636510000564,114.27553837499909,13.449545637500705,0.0111611850234375,21426.617981634,9682.20556640625,13450.0,107374145,12329537,409.59985733032227,47.033451080322266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_gating_train_vi_full_wav2vec2_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_wav2vec2_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T07:26:39.575933,3,gating,mfbe_only,train_vi_full,wav2vec2,15.629999999999999,0.7289000000000009,8,1633.48469930001,1478.183409400037,142.4037616999849,184.7729261750046,17.800470212498112,0.0111611850234375,21426.617981634,9676.875,13660.0,107372865,12328257,409.59497451782227,47.028568267822266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_gating_train_vi_full_wav2vec2_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_wav2vec2_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T10:56:17.145028,3,gating,mfbe_pitch,train_vi_full,wav2vec2,16.790000000000003,0.7453999999999996,8,1741.91021680001,1586.9258310000005,141.4745751999726,198.36572887500006,17.684321899996576,0.0111611850234375,21426.617981634,9692.63720703125,13976.0,107374145,12329537,409.59985733032227,47.033451080322266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_gating_train_vi_full_wav2vec2_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_wav2vec2_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T09:44:05.834444,3,gating,mfcc_only,train_vi_full,wav2vec2,16.900000000000006,0.7317999999999991,8,1049.9915888999967,934.2760952999961,103.13368660002016,116.78451191249951,12.89171082500252,0.0111611850234375,21426.617981634,9732.4765625,13660.0,107321665,12277057,409.39966201782227,46.833255767822266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_gating_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T12:28:57.687388,3,gating,mfcc_pitch,train_vi_full,wav2vec2,18.010000000000005,0.7670000000000007,8,1002.9677622000017,889.5258233999921,101.37366789998487,111.19072792499901,12.671708487498108,0.0111611850234375,21426.617981634,9671.97216796875,13136.0,107322945,12278337,409.40454483032227,46.838138580322266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_gating_train_vi_full_wav2vec2_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_wav2vec2_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T08:50:40.884785,3,gating,pitch_only,train_vi_full,wav2vec2,11.939999999999998,0.7233999999999998,8,962.1849497999938,855.4593351000076,95.28936119997525,106.93241688750095,11.911170149996906,0.0111611850234375,21426.617981634,9600.33056640625,13186.0,107271745,12227137,409.20923233032227,46.642826080322266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_gating_train_vi_full_wavlm_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_wavlm_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T05:08:14.907243,3,gating,fbank_only,train_vi_full,wavlm,15.790000000000004,0.720200000000001,9,1343.4888968000014,1196.8862918999948,131.87660389999655,132.9873657666661,14.652955988888506,0.0111611850234375,24104.945229338253,9688.2607421875,13660.0,107008833,12328257,408.20630264282227,47.028568267822266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_full_wavlm_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_wavlm_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T06:13:37.823047,3,gating,fbank_pitch,train_vi_full,wavlm,14.739999999999998,0.7293999999999997,8,1203.882779200001,1065.8405559000093,123.52726609997626,133.23006948750117,15.440908262497032,0.0111611850234375,21426.617981634,9686.97509765625,13450.0,107010113,12329537,408.21118545532227,47.033451080322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_full_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T22:44:14.969669,3,gating,mfbe_only,train_vi_full,wavlm,16.73,0.7535999999999993,8,1621.8167384000044,1472.1530806999872,136.7309832999963,184.0191350874984,17.091372912499537,0.0111611850234375,21426.617981634,9688.6474609375,13660.0,107008833,12328257,408.20630264282227,47.028568267822266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_full_wavlm_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_wavlm_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T02:24:23.578898,3,gating,mfbe_pitch,train_vi_full,wavlm,16.15,0.7518999999999992,8,1857.0165761000026,1688.7311469000051,153.98223970000254,211.09139336250064,19.247779962500317,0.0111611850234375,21426.617981634,9688.48095703125,13134.0,107010113,12329537,408.21118545532227,47.033451080322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_full_wavlm_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_wavlm_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T01:07:43.127741,3,gating,mfcc_only,train_vi_full,wavlm,17.490000000000002,0.7490000000000002,8,1121.7061697000026,999.363333500005,109.46003679999558,124.92041668750062,13.682504599999447,0.0111611850234375,21426.617981634,9737.404296875,13660.0,106957633,12277057,408.01099014282227,46.833255767822266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_full_wavlm_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_wavlm_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T04:02:50.324427,3,gating,mfcc_pitch,train_vi_full,wavlm,18.930000000000003,0.7936000000000005,8,1163.591009200005,1034.1611491999938,115.94140429999243,129.27014364999923,14.492675537499053,0.0111611850234375,21426.617981634,9657.55224609375,13452.0,106958913,12278337,408.01587295532227,46.838138580322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_gating_train_vi_full_wavlm_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_gating_train_vi_full_wavlm_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T00:11:39.724229,3,gating,pitch_only,train_vi_full,wavlm,10.929999999999998,0.6963999999999992,8,1034.6090930999999,928.8634787999981,93.85864929999661,116.10793484999976,11.732331162499577,0.0111611850234375,21426.617981634,9595.10791015625,13452.0,106907713,12227137,407.82056045532227,46.642826080322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
