TestSet,Experiment,Kind,Family,Members,Weights,Mode,Fusion,Feature,PTM,Duration,EER (%),MinDCF,Used Pairs,Missing Pairs,BankAlias,ResolvedMembers
full_length,ENS_representation_hc_train_vi_7s_hc_wav2vec2__mfcc_pitch_mfbe_pitch__a50,ensemble,representation_hc,train_vi_7s__wav2vec2__mfcc_pitch | train_vi_7s__wav2vec2__mfbe_only | train_vi_7s__wav2vec2__pitch_only,"0.5000,0.3000,0.2000",ensemble,ensemble,ensemble,ensemble,multi,16.06815964256042,0.9496499335300163,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_7s_wav2vec2_mfbe_only | Mode3_film_train_vi_7s_wav2vec2_pitch_only
full_length,ENS_representation_ptm_train_vi_7s_ptm_mfcc_only__wavlm_hubert__eq,ensemble,representation_ptm,train_vi_7s__wavlm__mfcc_only | train_vi_7s__hubert__mfcc_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,16.102025800518476,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfcc_only | Mode3_film_train_vi_7s_hubert_mfcc_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfcc_pitch_mfbe_pitch_mfcc_pitch__a45,ensemble,representation_hc,train_vi_7s__wavlm__mfcc_pitch | train_vi_7s__wavlm__mfbe_pitch | train_vi_7s__wavlm__mfcc_only | train_vi_7s__wavlm__pitch_only,"0.4500,0.2500,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,16.102025800518476,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfcc_pitch | Mode3_film_train_vi_7s_wavlm_mfbe_pitch | Mode3_film_train_vi_7s_wavlm_mfcc_only | Mode3_film_train_vi_7s_wavlm_pitch_only
full_length,ENS_representation_ptm_train_vi_5s_ptm_mfbe_only__wav2vec2_wavlm__a60,ensemble,representation_ptm,train_vi_5s__wav2vec2__mfbe_only | train_vi_5s__wavlm__mfbe_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,16.142604268853773,0.9123231761752604,9895,0,,Mode3_film_train_vi_5s_wav2vec2_mfbe_only | Mode3_film_train_vi_5s_wavlm_mfbe_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfbe_pitch_mfbe_pitch__eq,ensemble,representation_hc,train_vi_7s__wavlm__mfbe_pitch | train_vi_7s__wavlm__mfbe_only | train_vi_7s__wavlm__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,16.149316579231005,0.9997152619277418,9895,0,,Mode3_film_train_vi_7s_wavlm_mfbe_pitch | Mode3_film_train_vi_7s_wavlm_mfbe_only | Mode3_film_train_vi_7s_wavlm_pitch_only
full_length,Mode3_film_train_vi_7s_wav2vec2_mfcc_only,single,single,Mode3_film_train_vi_7s_wav2vec2_mfcc_only,1.0,3,film,mfcc_only,wav2vec2,train_vi_7s,16.189895047566296,0.909309497002622,9895,0,train_vi_7s__wav2vec2__mfcc_only,
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfcc_mfbe__a70,ensemble,representation_hc,train_vi_7s__wavlm__mfcc_only | train_vi_7s__wavlm__mfbe_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,16.271051984236884,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfcc_only | Mode3_film_train_vi_7s_wavlm_mfbe_only
full_length,ENS_representation_ptm_train_vi_7s_ptm_mfcc_only__wav2vec2_hubert__a70,ensemble,representation_ptm,train_vi_7s__wav2vec2__mfcc_only | train_vi_7s__hubert__mfcc_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,16.277764294614112,0.9360534161598411,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfcc_only | Mode3_film_train_vi_7s_hubert_mfcc_only
full_length,Mode3_film_train_vi_5s_wav2vec2_mfbe_only,single,single,Mode3_film_train_vi_5s_wav2vec2_mfbe_only,1.0,3,film,mfbe_only,wav2vec2,train_vi_5s,16.345496610530237,0.912366699168957,9895,0,train_vi_5s__wav2vec2__mfbe_only,
full_length,ENS_representation_hc_train_vi_7s_hc_wav2vec2__mfcc_pitch_mfbe_pitch__a60,ensemble,representation_hc,train_vi_7s__wav2vec2__mfcc_pitch | train_vi_7s__wav2vec2__mfbe_only | train_vi_7s__wav2vec2__pitch_only,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,16.39278738924276,0.9673815194892449,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_7s_wav2vec2_mfbe_only | Mode3_film_train_vi_7s_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfcc_pitch_mfbe_pitch_pitch__a50,ensemble,representation_hc,train_vi_7s__wavlm__mfcc_pitch | train_vi_7s__wavlm__mfbe_pitch | train_vi_7s__wavlm__pitch_only,"0.5000,0.3000,0.2000",ensemble,ensemble,ensemble,ensemble,multi,16.399499699619994,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfcc_pitch | Mode3_film_train_vi_7s_wavlm_mfbe_pitch | Mode3_film_train_vi_7s_wavlm_pitch_only
full_length,Mode3_film_train_vi_5s_wavlm_mfbe_only,single,single,Mode3_film_train_vi_5s_wavlm_mfbe_only,1.0,3,film,mfbe_only,wavlm,train_vi_5s,16.426653547200825,0.9464769810563574,9895,0,train_vi_5s__wavlm__mfbe_only,
full_length,ENS_representation_hc_train_vi_7s_hc_wav2vec2__mfbe_pitch_mfcc_pitch__eq,ensemble,representation_hc,train_vi_7s__wav2vec2__mfbe_pitch | train_vi_7s__wav2vec2__mfcc_only | train_vi_7s__wav2vec2__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,16.46723201553612,0.9206951780145328,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfbe_pitch | Mode3_film_train_vi_7s_wav2vec2_mfcc_only | Mode3_film_train_vi_7s_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfcc_pitch_mfbe_pitch_mfbe_pitch__eq,ensemble,representation_hc,train_vi_7s__wavlm__mfcc_pitch | train_vi_7s__wavlm__mfbe_pitch | train_vi_7s__wavlm__mfbe_only | train_vi_7s__wavlm__pitch_only,"0.2500,0.2500,0.2500,0.2500",ensemble,ensemble,ensemble,ensemble,multi,16.473944325913347,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfcc_pitch | Mode3_film_train_vi_7s_wavlm_mfbe_pitch | Mode3_film_train_vi_7s_wavlm_mfbe_only | Mode3_film_train_vi_7s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_hubert__mfcc_mfbe_pitch__eq,ensemble,representation_hc,train_vi_7s__hubert__mfcc_only | train_vi_7s__hubert__mfbe_only | train_vi_7s__hubert__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,16.473944325913347,1.0,9895,0,,Mode3_film_train_vi_7s_hubert_mfcc_only | Mode3_film_train_vi_7s_hubert_mfbe_only | Mode3_film_train_vi_7s_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfbe_pitch_mfcc_pitch__a60,ensemble,representation_hc,train_vi_7s__wavlm__mfbe_pitch | train_vi_7s__wavlm__mfcc_only | train_vi_7s__wavlm__pitch_only,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,16.50781048387141,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfbe_pitch | Mode3_film_train_vi_7s_wavlm_mfcc_only | Mode3_film_train_vi_7s_wavlm_pitch_only
full_length,ENS_representation_ptm_train_vi_7s_ptm_mfcc_only__wav2vec2_hubert__a60,ensemble,representation_ptm,train_vi_7s__wav2vec2__mfcc_only | train_vi_7s__hubert__mfcc_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,16.51452279424864,0.9552504043028155,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfcc_only | Mode3_film_train_vi_7s_hubert_mfcc_only
full_length,ENS_representation_hc_train_vi_7s_hc_hubert__mfbe_pitch__eq,ensemble,representation_hc,train_vi_7s__hubert__mfbe_only | train_vi_7s__hubert__pitch_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,16.55510126258394,1.0,9895,0,,Mode3_film_train_vi_7s_hubert_mfbe_only | Mode3_film_train_vi_7s_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_hubert__mfcc_pitch_pitch__a70,ensemble,representation_hc,train_vi_7s__hubert__mfcc_pitch | train_vi_7s__hubert__pitch_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,16.595679730919226,1.0,9895,0,,Mode3_film_train_vi_7s_hubert_mfcc_pitch | Mode3_film_train_vi_7s_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfbe_pitch_pitch__a70,ensemble,representation_hc,train_vi_7s__wavlm__mfbe_pitch | train_vi_7s__wavlm__pitch_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,16.60239204129646,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfbe_pitch | Mode3_film_train_vi_7s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_hubert__mfbe_pitch_mfcc_pitch__eq,ensemble,representation_hc,train_vi_7s__hubert__mfbe_pitch | train_vi_7s__hubert__mfcc_only | train_vi_7s__hubert__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,16.60239204129646,1.0,9895,0,,Mode3_film_train_vi_7s_hubert_mfbe_pitch | Mode3_film_train_vi_7s_hubert_mfcc_only | Mode3_film_train_vi_7s_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wav2vec2__mfcc_pitch_mfbe_pitch_mfcc_pitch__eq,ensemble,representation_hc,train_vi_7s__wav2vec2__mfcc_pitch | train_vi_7s__wav2vec2__mfbe_pitch | train_vi_7s__wav2vec2__mfcc_only | train_vi_7s__wav2vec2__pitch_only,"0.2500,0.2500,0.2500,0.2500",ensemble,ensemble,ensemble,ensemble,multi,16.62954588887729,0.9473923360234157,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_7s_wav2vec2_mfbe_pitch | Mode3_film_train_vi_7s_wav2vec2_mfcc_only | Mode3_film_train_vi_7s_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfbe_pitch_mfcc_mfbe_pitch__a45,ensemble,representation_hc,train_vi_7s__wavlm__mfbe_pitch | train_vi_7s__wavlm__mfcc_only | train_vi_7s__wavlm__mfbe_only | train_vi_7s__wavlm__pitch_only,"0.4500,0.2500,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,16.636258199254524,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfbe_pitch | Mode3_film_train_vi_7s_wavlm_mfcc_only | Mode3_film_train_vi_7s_wavlm_mfbe_only | Mode3_film_train_vi_7s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfcc_pitch_mfcc__eq,ensemble,representation_hc,train_vi_7s__wavlm__mfcc_pitch | train_vi_7s__wavlm__mfcc_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,16.642970509631756,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfcc_pitch | Mode3_film_train_vi_7s_wavlm_mfcc_only
full_length,ENS_representation_hc_train_vi_7s_hc_wav2vec2__mfcc_pitch_mfcc__eq,ensemble,representation_hc,train_vi_7s__wav2vec2__mfcc_pitch | train_vi_7s__wav2vec2__mfcc_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,16.683548977967043,0.953275239741444,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_7s_wav2vec2_mfcc_only
full_length,ENS_representation_ptm_train_vi_7s_ptm_mfcc_only__wav2vec2_hubert__eq,ensemble,representation_ptm,train_vi_7s__wav2vec2__mfcc_only | train_vi_7s__hubert__mfcc_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,16.683548977967043,0.9829893150776043,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfcc_only | Mode3_film_train_vi_7s_hubert_mfcc_only
full_length,ENS_representation_hc_train_vi_7s_hc_hubert__mfbe_pitch_pitch__eq,ensemble,representation_hc,train_vi_7s__hubert__mfbe_pitch | train_vi_7s__hubert__pitch_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,16.771418225014862,1.0,9895,0,,Mode3_film_train_vi_7s_hubert_mfbe_pitch | Mode3_film_train_vi_7s_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wav2vec2__mfbe_pitch__a70,ensemble,representation_hc,train_vi_7s__wav2vec2__mfbe_only | train_vi_7s__wav2vec2__pitch_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,16.80528438297293,0.9323558826347861,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfbe_only | Mode3_film_train_vi_7s_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wav2vec2__mfcc_pitch_mfcc__a60,ensemble,representation_hc,train_vi_7s__wav2vec2__mfcc_pitch | train_vi_7s__wav2vec2__mfcc_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,16.84586285130822,0.973850584080771,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_7s_wav2vec2_mfcc_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfcc_pitch_mfbe_pitch_mfcc_mfbe_pitch__a45,ensemble,representation_hc,train_vi_7s__wavlm__mfcc_pitch | train_vi_7s__wavlm__mfbe_pitch | train_vi_7s__wavlm__mfcc_only | train_vi_7s__wavlm__mfbe_only | train_vi_7s__wavlm__pitch_only,"0.4500,0.2000,0.1500,0.1000,0.1000",ensemble,ensemble,ensemble,ensemble,multi,16.84586285130822,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfcc_pitch | Mode3_film_train_vi_7s_wavlm_mfbe_pitch | Mode3_film_train_vi_7s_wavlm_mfcc_only | Mode3_film_train_vi_7s_wavlm_mfbe_only | Mode3_film_train_vi_7s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_hubert__mfcc_pitch_mfcc_pitch__a50,ensemble,representation_hc,train_vi_7s__hubert__mfcc_pitch | train_vi_7s__hubert__mfcc_only | train_vi_7s__hubert__pitch_only,"0.5000,0.3000,0.2000",ensemble,ensemble,ensemble,ensemble,multi,16.84586285130822,1.0,9895,0,,Mode3_film_train_vi_7s_hubert_mfcc_pitch | Mode3_film_train_vi_7s_hubert_mfcc_only | Mode3_film_train_vi_7s_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfbe_pitch_mfcc__eq,ensemble,representation_hc,train_vi_7s__wavlm__mfbe_pitch | train_vi_7s__wavlm__mfcc_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,16.886441319643513,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfbe_pitch | Mode3_film_train_vi_7s_wavlm_mfcc_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfcc_pitch_mfbe_pitch_pitch__a60,ensemble,representation_hc,train_vi_7s__wavlm__mfcc_pitch | train_vi_7s__wavlm__mfbe_pitch | train_vi_7s__wavlm__pitch_only,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,16.886441319643513,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfcc_pitch | Mode3_film_train_vi_7s_wavlm_mfbe_pitch | Mode3_film_train_vi_7s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfcc_pitch_mfbe_pitch_mfcc_mfbe_pitch__a40,ensemble,representation_hc,train_vi_7s__wavlm__mfcc_pitch | train_vi_7s__wavlm__mfbe_pitch | train_vi_7s__wavlm__mfcc_only | train_vi_7s__wavlm__mfbe_only | train_vi_7s__wavlm__pitch_only,"0.4000,0.2500,0.1500,0.1000,0.1000",ensemble,ensemble,ensemble,ensemble,multi,16.967598256314098,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfcc_pitch | Mode3_film_train_vi_7s_wavlm_mfbe_pitch | Mode3_film_train_vi_7s_wavlm_mfcc_only | Mode3_film_train_vi_7s_wavlm_mfbe_only | Mode3_film_train_vi_7s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wav2vec2__mfcc_pitch_mfcc__a70,ensemble,representation_hc,train_vi_7s__wav2vec2__mfcc_pitch | train_vi_7s__wav2vec2__mfcc_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,17.04204288260745,0.9855474023578367,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_7s_wav2vec2_mfcc_only
full_length,ENS_representation_hc_train_vi_7s_hc_wav2vec2__mfcc_pitch_mfbe_pitch_pitch__eq,ensemble,representation_hc,train_vi_7s__wav2vec2__mfcc_pitch | train_vi_7s__wav2vec2__mfbe_pitch | train_vi_7s__wav2vec2__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,17.048755192984682,0.9765424784967327,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_7s_wav2vec2_mfbe_pitch | Mode3_film_train_vi_7s_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfbe_pitch_mfcc_mfbe_pitch__a50,ensemble,representation_hc,train_vi_7s__wavlm__mfbe_pitch | train_vi_7s__wavlm__mfcc_only | train_vi_7s__wavlm__mfbe_only | train_vi_7s__wavlm__pitch_only,"0.5000,0.2000,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,17.055467503361914,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfbe_pitch | Mode3_film_train_vi_7s_wavlm_mfcc_only | Mode3_film_train_vi_7s_wavlm_mfbe_only | Mode3_film_train_vi_7s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfcc_pitch_mfbe_pitch__a50,ensemble,representation_hc,train_vi_7s__wavlm__mfcc_pitch | train_vi_7s__wavlm__mfbe_only | train_vi_7s__wavlm__pitch_only,"0.5000,0.3000,0.2000",ensemble,ensemble,ensemble,ensemble,multi,17.123199819278042,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfcc_pitch | Mode3_film_train_vi_7s_wavlm_mfbe_only | Mode3_film_train_vi_7s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfcc_pitch_mfcc__a60,ensemble,representation_hc,train_vi_7s__wavlm__mfcc_pitch | train_vi_7s__wavlm__mfcc_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,17.170490597990568,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfcc_pitch | Mode3_film_train_vi_7s_wavlm_mfcc_only
full_length,ENS_representation_hc_train_vi_7s_hc_wav2vec2__mfcc_mfbe__a70,ensemble,representation_hc,train_vi_7s__wav2vec2__mfcc_only | train_vi_7s__wav2vec2__mfbe_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,17.211069066325862,0.9255289196297709,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfcc_only | Mode3_film_train_vi_7s_wav2vec2_mfbe_only
full_length,ENS_representation_hc_train_vi_7s_hc_wav2vec2__mfcc_pitch_mfbe_pitch_mfcc_mfbe_pitch__eq,ensemble,representation_hc,train_vi_7s__wav2vec2__mfcc_pitch | train_vi_7s__wav2vec2__mfbe_pitch | train_vi_7s__wav2vec2__mfcc_only | train_vi_7s__wav2vec2__mfbe_only | train_vi_7s__wav2vec2__pitch_only,"0.2000,0.2000,0.2000,0.2000,0.2000",ensemble,ensemble,ensemble,ensemble,multi,17.211069066325862,0.9588937673426506,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_7s_wav2vec2_mfbe_pitch | Mode3_film_train_vi_7s_wav2vec2_mfcc_only | Mode3_film_train_vi_7s_wav2vec2_mfbe_only | Mode3_film_train_vi_7s_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfcc_pitch_mfbe_pitch_mfbe_pitch__a50,ensemble,representation_hc,train_vi_7s__wavlm__mfcc_pitch | train_vi_7s__wavlm__mfbe_pitch | train_vi_7s__wavlm__mfbe_only | train_vi_7s__wavlm__pitch_only,"0.5000,0.2000,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,17.211069066325862,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfcc_pitch | Mode3_film_train_vi_7s_wavlm_mfbe_pitch | Mode3_film_train_vi_7s_wavlm_mfbe_only | Mode3_film_train_vi_7s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_hubert__mfcc_pitch_mfcc_mfbe_pitch__eq,ensemble,representation_hc,train_vi_7s__hubert__mfcc_pitch | train_vi_7s__hubert__mfcc_only | train_vi_7s__hubert__mfbe_only | train_vi_7s__hubert__pitch_only,"0.2500,0.2500,0.2500,0.2500",ensemble,ensemble,ensemble,ensemble,multi,17.211069066325862,1.0,9895,0,,Mode3_film_train_vi_7s_hubert_mfcc_pitch | Mode3_film_train_vi_7s_hubert_mfcc_only | Mode3_film_train_vi_7s_hubert_mfbe_only | Mode3_film_train_vi_7s_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wav2vec2__mfcc_pitch_mfcc_mfbe__a50,ensemble,representation_hc,train_vi_7s__wav2vec2__mfcc_pitch | train_vi_7s__wav2vec2__mfcc_only | train_vi_7s__wav2vec2__mfbe_only,"0.5000,0.3000,0.2000",ensemble,ensemble,ensemble,ensemble,multi,17.258359845038385,0.9753446905844454,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_7s_wav2vec2_mfcc_only | Mode3_film_train_vi_7s_wav2vec2_mfbe_only
full_length,ENS_representation_hc_train_vi_7s_hc_wav2vec2__mfcc_pitch_mfbe_pitch_mfcc_pitch__a50,ensemble,representation_hc,train_vi_7s__wav2vec2__mfcc_pitch | train_vi_7s__wav2vec2__mfbe_pitch | train_vi_7s__wav2vec2__mfcc_only | train_vi_7s__wav2vec2__pitch_only,"0.5000,0.2000,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,17.292226002996447,0.9778773116993863,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_7s_wav2vec2_mfbe_pitch | Mode3_film_train_vi_7s_wav2vec2_mfcc_only | Mode3_film_train_vi_7s_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfbe_pitch__a70,ensemble,representation_hc,train_vi_7s__wavlm__mfbe_only | train_vi_7s__wavlm__pitch_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,17.292226002996447,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfbe_only | Mode3_film_train_vi_7s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfcc_pitch_mfbe_pitch_mfbe_pitch__a45,ensemble,representation_hc,train_vi_7s__wavlm__mfcc_pitch | train_vi_7s__wavlm__mfbe_pitch | train_vi_7s__wavlm__mfbe_only | train_vi_7s__wavlm__pitch_only,"0.4500,0.2500,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,17.292226002996447,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfcc_pitch | Mode3_film_train_vi_7s_wavlm_mfbe_pitch | Mode3_film_train_vi_7s_wavlm_mfbe_only | Mode3_film_train_vi_7s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfcc_pitch_mfbe_pitch_mfcc__eq,ensemble,representation_hc,train_vi_7s__wavlm__mfcc_pitch | train_vi_7s__wavlm__mfbe_pitch | train_vi_7s__wavlm__mfcc_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,17.29893831337368,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfcc_pitch | Mode3_film_train_vi_7s_wavlm_mfbe_pitch | Mode3_film_train_vi_7s_wavlm_mfcc_only
full_length,ENS_representation_hc_train_vi_7s_hc_wav2vec2__mfbe_pitch_mfcc_mfbe_pitch__eq,ensemble,representation_hc,train_vi_7s__wav2vec2__mfbe_pitch | train_vi_7s__wav2vec2__mfcc_only | train_vi_7s__wav2vec2__mfbe_only | train_vi_7s__wav2vec2__pitch_only,"0.2500,0.2500,0.2500,0.2500",ensemble,ensemble,ensemble,ensemble,multi,17.332804471331738,0.9405505543446325,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfbe_pitch | Mode3_film_train_vi_7s_wav2vec2_mfcc_only | Mode3_film_train_vi_7s_wav2vec2_mfbe_only | Mode3_film_train_vi_7s_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_hubert__mfcc_pitch_mfbe_pitch_mfcc_pitch__eq,ensemble,representation_hc,train_vi_7s__hubert__mfcc_pitch | train_vi_7s__hubert__mfbe_pitch | train_vi_7s__hubert__mfcc_only | train_vi_7s__hubert__pitch_only,"0.2500,0.2500,0.2500,0.2500",ensemble,ensemble,ensemble,ensemble,multi,17.332804471331738,1.0,9895,0,,Mode3_film_train_vi_7s_hubert_mfcc_pitch | Mode3_film_train_vi_7s_hubert_mfbe_pitch | Mode3_film_train_vi_7s_hubert_mfcc_only | Mode3_film_train_vi_7s_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wav2vec2__mfcc_pitch_mfcc_mfbe__a60,ensemble,representation_hc,train_vi_7s__wav2vec2__mfcc_pitch | train_vi_7s__wav2vec2__mfcc_only | train_vi_7s__wav2vec2__mfbe_only,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,17.37338293966703,0.9794149411967575,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_7s_wav2vec2_mfcc_only | Mode3_film_train_vi_7s_wav2vec2_mfbe_only
full_length,ENS_representation_hc_train_vi_7s_hc_hubert__mfcc_pitch_mfbe_pitch__eq,ensemble,representation_hc,train_vi_7s__hubert__mfcc_pitch | train_vi_7s__hubert__mfbe_only | train_vi_7s__hubert__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,17.37338293966703,1.0,9895,0,,Mode3_film_train_vi_7s_hubert_mfcc_pitch | Mode3_film_train_vi_7s_hubert_mfbe_only | Mode3_film_train_vi_7s_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_7s_hc_wav2vec2__mfcc_mfbe__a60,ensemble,representation_hc,train_vi_7s__wav2vec2__mfcc_only | train_vi_7s__wav2vec2__mfbe_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,17.447827565960385,0.9302214447723937,9895,0,,Mode3_film_train_vi_7s_wav2vec2_mfcc_only | Mode3_film_train_vi_7s_wav2vec2_mfbe_only
full_length,ENS_representation_hc_train_vi_7s_hc_wavlm__mfcc_mfbe__a60,ensemble,representation_hc,train_vi_7s__wavlm__mfcc_only | train_vi_7s__wavlm__mfbe_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,17.447827565960385,1.0,9895,0,,Mode3_film_train_vi_7s_wavlm_mfcc_only | Mode3_film_train_vi_7s_wavlm_mfbe_only
